tpp_australian_labor_party_percentage, total_formal_votes, tpp_australian_labor_party_votes, state, division_name, polling_place_type_id, tpp_swing, tpp_liberal_national_coalition_percentage, tpp_liberal_national_coalition_votes, longitude, latitude, polling_place_id, division_id, polling_place_name
58.17,1537,894,"WA","Cowan","1",-2.85,41.83,643,115.9347886,-31.8567055,"65700","237","Bennett Springs"
50.0,6,3,"WA","Cowan","5",30.0,50.0,3,115.790025,-31.807667,"65417","237","BLV Cowan PPVC"
44.97,2751,1237,"WA","Cowan","1",-3.68,55.03,1514,115.844,-31.8092,"36411","237","Darch"
41.81,574,240,"WA","Cowan","1",-0.66,58.19,334,115.8414952,-31.8116228,"82962","237","Darch South"
0.0,0,0,"WA","Cowan","5",0.0,0.0,0,115.770708,-31.740468,"30228","237","Divisional Office (PREPOLL)"
65.1,1570,1022,"WA","Cowan","1",-1.27,34.9,548,115.83701,-31.83968,"7570","237","Girrawheen"
65.07,962,626,"WA","Cowan","1",1.75,34.93,336,115.8529854,-31.8407579,"7572","237","Girrawheen East"
46.35,2371,1099,"WA","Cowan","1",-3.64,53.65,1272,115.791,-31.8275,"7573","237","Greenwood"
49.37,1914,945,"WA","Cowan","1",-0.98,50.63,969,115.8085296,-31.8287129,"7574","237","Greenwood East"
44.79,2465,1104,"WA","Cowan","1",1.44,55.21,1361,115.8162,-31.76926,"47761","237","Hocking"
41.39,2223,920,"WA","Cowan","5",0.06,58.61,1303,115.766111,-31.745,"82503","237","Joondalup COWAN PPVC"
57.39,805,462,"WA","Cowan","1",3.28,42.61,343,115.934,-31.8761,"31956","237","Kiara (Cowan)"
67.07,1236,829,"WA","Cowan","1",-1.19,32.93,407,115.862,-31.8381,"7580","237","Koondoola"
44.43,3743,1663,"WA","Cowan","1",-0.78,55.57,2080,115.863,-31.8037,"32813","237","Landsdale"
51.11,1217,622,"WA","Cowan","1",-6.93,48.89,595,115.8732487,-31.8171384,"82884","237","Landsdale East"
69.52,1155,803,"WA","Cowan","1",4.19,30.48,352,115.951,-31.8832,"7946","237","Lockridge"
39.75,2463,979,"WA","Cowan","1",-4.28,60.25,1484,115.82954,-31.80658,"47764","237","Madeley"
51.06,4732,2416,"WA","Cowan","5",-1.89,48.94,2316,115.8841369,-31.8538175,"83321","237","Malaga PPVC"
55.06,1718,946,"WA","Cowan","1",1.42,44.94,772,115.827,-31.8292,"11593","237","Marangaroo"
61.15,1614,987,"WA","Cowan","1",-2.5,38.85,627,115.8394636,-31.8304965,"11633","237","Marangaroo Central"
62.45,2061,1287,"WA","Cowan","1",-2.7,37.55,774,115.844,-31.8277,"38455","237","Marangaroo East"
43.83,1903,834,"WA","Cowan","1",-0.49,56.17,1069,115.8165514,-31.7805232,"65708","237","Pearsall"
47.21,1578,745,"WA","Cowan","1",-0.08,52.79,833,115.8042897,-31.7492106,"36412","237","Sinagra"
47.54,2131,1013,"WA","Cowan","1",1.16,52.46,1118,115.792812,-31.716048,"34122","237","Tapping"
47.08,1147,540,"WA","Cowan","1",1.75,52.92,607,115.7932625,-31.7226147,"82882","237","Tapping South"
49.25,1072,528,"WA","Cowan","1",1.15,50.75,544,115.7952279,-31.7535142,"7966","237","Wanneroo"
48.93,2111,1033,"WA","Cowan","1",-0.06,51.07,1078,115.815,-31.7571,"7967","237","Wanneroo East"
38.76,3612,1400,"WA","Cowan","5",4.22,61.24,2212,115.8081214,-31.7792827,"82505","237","Wanneroo PPVC"
38.38,813,312,"WA","Cowan","1",1.6,61.62,501,115.8076781,-31.7792756,"34099","237","Wanneroo West"
48.73,552,269,"WA","Cowan","1",-3.92,51.27,283,115.81543,-31.83868,"7588","237","Warwick"
47.69,1279,610,"WA","Cowan","1",-2.05,52.31,669,115.7967782,-31.8393759,"32812","237","Warwick West"
36.89,1667,615,"WA","Curtin","5",-5.76,63.11,1052,115.804221,-31.866505,"95056","238","Balcatta CURTIN PPVC"
18.18,11,2,"WA","Curtin","5",20.28,81.82,9,115.8532948,-31.9535634,"65579","238","BLV Curtin PPVC"
32.74,1854,607,"WA","Curtin","1",-7.31,67.26,1247,115.793,-31.9272,"7602","238","Churchlands"
34.18,553,189,"WA","Curtin","1",-4.71,65.82,364,115.7899902,-31.9172898,"83357","238","Churchlands North"
23.76,1591,378,"WA","Curtin","1",-4.12,76.24,1213,115.765,-31.9355,"7591","238","City Beach"
23.8,1357,323,"WA","Curtin","1",-5.21,76.2,1034,115.7627557,-31.925681,"7592","238","City Beach North"
30.9,2741,847,"WA","Curtin","1",-8.62,69.1,1894,115.782,-31.9856,"7593","238","Claremont"
28.47,1981,564,"WA","Curtin","1",-7.17,71.53,1417,115.756,-31.9933,"7594","238","Cottesloe"
31.98,1992,637,"WA","Curtin","1",-7.52,68.02,1355,115.765,-31.9896,"7595","238","Cottesloe North"
21.09,2210,466,"WA","Curtin","1",-6.66,78.91,1744,115.797,-31.9965,"7598","238","Dalkeith"
0.0,0,0,"WA","Curtin","5",-82.76,0.0,0,115.853318,-31.952818,"30229","238","Divisional Office (PREPOLL)"
41.4,2824,1169,"WA","Curtin","1",-7.27,58.6,1655,115.779069,-31.897062,"32458","238","Doubleview"
41.1,438,180,"WA","Curtin","1",-6.84,58.9,258,115.7776616,-31.8984508,"83305","238","Doubleview North"
30.67,1813,556,"WA","Curtin","1",-7.9,69.33,1257,115.792,-31.9369,"7600","238","Floreat"
29.87,1125,336,"WA","Curtin","1",-3.45,70.13,789,115.802,-31.9392,"7601","238","Floreat East"
48.55,2663,1293,"WA","Curtin","1",-3.06,51.45,1370,115.7901524,-31.8915826,"8186","238","Innaloo"
42.56,1701,724,"WA","Curtin","1",-9.43,57.44,977,115.809,-31.9488,"7607","238","Jolimont"
44.88,1152,517,"WA","Curtin","1",-4.67,55.12,635,115.781593,-31.884471,"71034","238","Karrinyup South (Curtin)"
32.75,2070,678,"WA","Curtin","1",-6.68,67.25,1392,115.774,-32.0206,"7614","238","Mosman Park"
32.44,2232,724,"WA","Curtin","1",-6.3,67.56,1508,115.782,-31.9686,"7606","238","Mount Claremont"
38.53,597,230,"WA","Curtin","1",-7.49,61.47,367,115.79105,-31.953473,"60353","238","Mount Claremont East"
56.75,659,374,"WA","Curtin","1",-14.15,43.25,285,115.812,-31.9771,"7619","238","Nedlands Central"
39.51,1478,584,"WA","Curtin","1",-5.91,60.49,894,115.808,-31.97,"7621","238","Nedlands North"
33.04,2294,758,"WA","Curtin","1",-8.73,66.96,1536,115.813,-31.9844,"7622","238","Nedlands South"
34.14,2056,702,"WA","Curtin","1",-8.96,65.86,1354,115.761364,-32.0020988,"7597","238","Peppermint Grove"
31.82,1867,594,"WA","Curtin","5",-0.62,68.18,1273,115.8533317,-31.9530524,"94024","238","Perth CURTIN PPVC"
42.41,665,282,"WA","Curtin","1",-8.53,57.59,383,115.772,-31.8906,"8195","238","Scarborough (Curtin)"
46.73,1468,686,"WA","Curtin","1",-6.57,53.27,782,115.7665551,-31.8969796,"8196","238","Scarborough Central (Curtin)"
47.53,2104,1000,"WA","Curtin","1",-10.33,52.47,1104,115.81085,-31.960494,"7628","238","Shenton Park West"
16.67,6,1,"WA","Curtin","2",7.57,83.33,5,115.8163691,-31.9676002,"83786","238","Special Hospital Team 6"
41.2,1233,508,"WA","Curtin","1",-5.71,58.8,725,115.825,-31.9507,"7629","238","Subiaco"
44.17,2031,897,"WA","Curtin","1",-6.97,55.83,1134,115.822892,-31.95043,"46574","238","Subiaco Central"
31.01,6411,1988,"WA","Curtin","5",-6.98,68.99,4423,115.8220836,-31.9475305,"65666","238","Subiaco PPVC"
29.87,2059,615,"WA","Curtin","1",-8.71,70.13,1444,115.77,-31.9837,"7633","238","Swanbourne"
35.46,753,267,"WA","Curtin","1",-3.55,64.54,486,115.815,-31.9353,"7634","238","Wembley Central"
36.98,2588,957,"WA","Curtin","1",-7.57,63.02,1631,115.77,-31.9097,"8199","238","Wembley Downs"
53.63,1184,635,"WA","Curtin","1",-7.34,46.37,549,115.821309,-31.923813,"7635","238","Wembley North"
30.93,1872,579,"WA","Curtin","5",-5.42,69.07,1293,115.8126508,-31.9411336,"97537","238","Wembley PPVC"
43.63,2251,982,"WA","Curtin","1",-9.73,56.37,1269,115.81,-31.9347,"7637","238","Wembley West"
43.65,2032,887,"WA","Curtin","1",-7.75,56.35,1145,115.833,-31.9391,"7613","238","West Leederville"
32.91,2267,746,"WA","Curtin","1",-3.71,67.09,1521,115.79,-31.9103,"8200","238","Woodlands"
13.43,134,18,"WA","Durack","1",0.86,86.57,116,115.4986776,-30.3868124,"7916","312","Badgingarra"
15.33,150,23,"WA","Durack","1",7.42,84.67,127,117.859244,-30.8094889,"7981","312","Bencubbin"
34.72,1250,434,"WA","Durack","1",2.3,65.28,816,114.6227318,-28.7397794,"7984","312","Bluff Point"
25.0,4,1,"WA","Durack","5",25.0,75.0,3,114.6130123,-28.7667271,"65596","312","BLV Durack PPVC"
56.66,983,557,"WA","Durack","1",2.83,43.34,426,122.238425,-17.9610572,"7806","312","Broome"
48.24,2848,1374,"WA","Durack","5",-4.01,51.76,1474,122.2408787,-17.9562673,"33257","312","Broome PPVC"
15.72,369,58,"WA","Durack","1",5.43,84.28,311,118.148404,-31.879019,"7993","312","Bruce Rock"
55.71,657,366,"WA","Durack","1",1.96,44.29,291,122.2152727,-17.9611751,"32077","312","Cable Beach"
13.21,212,28,"WA","Durack","1",1.29,86.79,184,116.449,-31.0901,"7999","312","Calingiri"
29.29,239,70,"WA","Durack","1",3.09,70.71,169,114.6418661,-28.8607589,"31485","312","Cape Burney"
16.84,190,32,"WA","Durack","1",-2.13,83.16,158,115.894,-29.6869,"8000","312","Carnamah"
42.22,405,171,"WA","Durack","1",0.1,57.78,234,113.66,-24.8879,"7808","312","Carnarvon"
30.19,477,144,"WA","Durack","1",9.14,69.81,333,113.677,-24.8682,"7809","312","Carnarvon East"
33.06,983,325,"WA","Durack","5",8.12,66.94,658,113.6565315,-24.8838184,"32762","312","Carnarvon PPVC"
21.61,273,59,"WA","Durack","1",2.87,78.39,214,115.06592,-30.49915,"7926","312","Cervantes"
5.03,159,8,"WA","Durack","1",6.61,94.97,151,116.023,-29.8789,"8002","312","Coorow"
48.51,101,49,"WA","Durack","1",-8.0,51.49,52,113.7737985,-23.1442679,"8853","312","Coral Bay"
32.97,91,30,"WA","Durack","1",4.81,67.03,61,117.897,-27.4208,"7817","312","Cue"
21.29,404,86,"WA","Durack","1",4.1,78.71,318,117.245,-31.6554,"8007","312","Cunderdin"
16.47,419,69,"WA","Durack","1",5.13,83.53,350,116.662,-30.2712,"8009","312","Dalwallinu"
21.47,191,41,"WA","Durack","1",-5.44,78.53,150,115.681,-30.6765,"7929","312","Dandaragan"
35.43,302,107,"WA","Durack","1",4.57,64.57,195,113.529936,-25.9219201,"7820","312","Denham"
53.91,805,434,"WA","Durack","1",4.23,46.09,371,123.633,-17.3082,"7821","312","Derby"
28.0,150,42,"WA","Durack","5",1.5,72.0,108,114.612936,-28.76686,"47163","312","Divisional Office (PREPOLL)"
47.53,486,231,"WA","Durack","1",-3.99,52.47,255,122.2308483,-17.9258637,"58812","312","Djugun"
34.27,461,158,"WA","Durack","1",-2.83,65.73,303,114.612612,-28.6716094,"65667","312","Drummonds Cove"
30.93,97,30,"WA","Durack","1",-0.74,69.07,67,115.2687403,-29.8193278,"8018","312","Eneabba"
43.05,1022,440,"WA","Durack","1",-7.05,56.95,582,114.1320172,-21.9372553,"7823","312","Exmouth"
68.89,270,186,"WA","Durack","1",-1.11,31.11,84,125.5646249,-18.1899349,"7826","312","Fitzroy Crossing"
40.09,469,188,"WA","Durack","1",-2.49,59.91,281,114.6122503,-28.7794143,"8025","312","Geraldton East"
29.97,9093,2725,"WA","Durack","5",2.35,70.03,6368,114.6166614,-28.7671328,"34255","312","Geraldton PPVC"
41.99,1298,545,"WA","Durack","1",0.95,58.01,753,114.608,-28.7789,"8023","312","Geraldton West"
21.51,358,77,"WA","Durack","1",2.89,78.49,281,116.826801,-31.299118,"8027","312","Goomalling"
59.29,280,166,"WA","Durack","1",10.76,40.71,114,127.6687447,-18.2259152,"7833","312","Halls Creek"
23.57,802,189,"WA","Durack","1",5.76,76.43,613,115.04,-30.3068,"7941","312","Jurien Bay"
33.75,634,214,"WA","Durack","1",1.66,66.25,420,114.168,-27.7074,"7838","312","Kalbarri"
42.95,964,414,"WA","Durack","1",1.91,57.05,550,116.8583536,-20.7303934,"7850","312","Karratha"
40.86,2073,847,"WA","Durack","5",-0.03,59.14,1226,116.8480541,-20.7371403,"47800","312","Karratha PPVC"
26.28,529,139,"WA","Durack","1",4.19,73.72,390,117.722,-31.6334,"8040","312","Kellerberrin"
18.26,230,42,"WA","Durack","1",5.1,81.74,188,117.4843442,-30.8260379,"8044","312","Koorda"
42.75,814,348,"WA","Durack","1",-1.69,57.25,466,128.7382982,-15.7736244,"7853","312","Kununurra"
34.54,831,287,"WA","Durack","5",6.24,65.46,544,128.7353468,-15.7716461,"65824","312","Kununurra PPVC"
23.88,289,69,"WA","Durack","1",3.53,76.12,220,114.9783629,-29.948243,"8052","312","Leeman"
46.86,175,82,"WA","Durack","1",1.96,53.14,93,118.496,-26.593,"7861","312","Meekatharra"
25.73,723,186,"WA","Durack","1",7.52,74.27,537,118.2808343,-31.4819695,"8054","312","Merredin"
22.74,1051,239,"WA","Durack","5",10.42,77.26,812,118.2756348,-31.4818565,"83344","312","Merredin PPVC"
7.87,89,7,"WA","Durack","1",1.43,92.13,82,116.3620967,-30.4930456,"8057","312","Miling"
44.7,1009,451,"WA","Durack","1",-0.63,55.3,558,116.817,-20.7427,"7851","312","Millars Well"
15.93,270,43,"WA","Durack","1",0.48,84.07,227,115.441111,-29.193889,"8058","312","Mingenew"
16.14,254,41,"WA","Durack","1",5.29,83.86,213,114.7531834,-28.7793532,"8063","312","Moonyoonooka"
16.49,922,152,"WA","Durack","1",9.76,83.51,770,116.0073423,-30.6416229,"8064","312","Moora"
27.21,294,80,"WA","Durack","1",2.6,72.79,214,116.0085907,-29.2098536,"7864","312","Morawa"
35.8,176,63,"WA","Durack","1",12.85,64.2,113,117.8480988,-28.0655201,"7866","312","Mount Magnet"
35.32,1274,450,"WA","Durack","1",-0.14,64.68,824,114.6285945,-28.8001756,"8066","312","Mount Tarcoola"
10.63,254,27,"WA","Durack","1",4.37,89.37,227,118.2071614,-30.9158484,"8068","312","Mukinbudin"
29.6,223,66,"WA","Durack","1",8.35,70.4,157,115.5123782,-28.5369956,"7867","312","Mullewa"
19.21,177,34,"WA","Durack","1",1.31,80.79,143,114.81,-28.4966,"7869","312","Nabawa"
12.21,303,37,"WA","Durack","1",0.46,87.79,266,118.391,-32.0636,"8071","312","Narembeen"
42.42,587,249,"WA","Durack","1",4.05,57.58,338,119.734,-23.3617,"7870","312","Newman"
44.56,570,254,"WA","Durack","1",2.4,55.44,316,119.732,-23.3542,"11900","312","Newman North"
14.96,127,19,"WA","Durack","1",6.13,85.04,108,116.2140482,-30.9720459,"8076","312","New Norcia"
41.5,1829,759,"WA","Durack","1",4.03,58.5,1070,116.801,-20.7426,"34351","312","Nickol"
27.5,680,187,"WA","Durack","1",-0.95,72.5,493,114.6309821,-28.3478403,"7873","312","Northampton"
40.08,262,105,"WA","Durack","1",3.04,59.92,157,115.1127062,-21.6365017,"7876","312","Onslow"
46.55,58,27,"WA","Durack","4",6.9,53.45,31,114.686,-28.811,"65255","312","Other Mobile Team 1"
43.7,135,59,"WA","Durack","1",1.71,56.3,76,116.3246548,-21.6367885,"7877","312","Pannawonica"
44.14,324,143,"WA","Durack","1",4.52,55.86,181,117.673,-23.1967,"7878","312","Paraburdoo"
14.48,145,21,"WA","Durack","1",6.33,85.52,124,116.2861508,-29.4437406,"8084","312","Perenjori"
23.68,1453,344,"WA","Durack","1",7.08,76.32,1109,114.9246097,-29.2656605,"8011","312","Port Denison"
40.59,909,369,"WA","Durack","1",2.12,59.41,540,118.634,-20.304,"7879","312","Port Hedland"
17.54,439,77,"WA","Durack","1",7.9,82.46,362,117.402607,-32.009529,"8092","312","Quairading"
44.38,1156,513,"WA","Durack","1",8.78,55.62,643,114.629,-28.7794,"8095","312","Rangeway"
20.41,343,70,"WA","Durack","1",8.52,79.59,273,119.325,-31.2275,"7888","312","Southern Cross"
49.94,775,387,"WA","Durack","1",0.24,50.06,388,118.6000417,-20.3996332,"7886","312","South Hedland"
50.93,915,466,"WA","Durack","1",9.3,49.07,449,118.6132253,-20.4048262,"7887","312","South Hedland East"
44.78,1907,854,"WA","Durack","5",2.41,55.22,1053,118.5999035,-20.4077956,"38316","312","South Hedland PPVC"
43.7,492,215,"WA","Durack","1",4.67,56.3,277,114.6298788,-28.7415493,"11904","312","Spalding"
20.51,156,32,"WA","Durack","1",12.11,79.49,124,117.4840623,-31.6414415,"8100","312","Tammin"
22.28,202,45,"WA","Durack","1",0.51,77.72,157,115.761,-29.5345,"8101","312","Three Springs"
40.86,810,331,"WA","Durack","1",6.88,59.14,479,117.7837948,-22.682277,"7891","312","Tom Price"
25.79,159,41,"WA","Durack","1",4.33,74.21,118,117.7938905,-31.1145265,"8104","312","Trayning"
32.66,1387,453,"WA","Durack","1",4.29,67.34,934,114.637,-28.719,"8106","312","Waggrakine"
21.59,315,68,"WA","Durack","1",1.78,78.41,247,114.7989808,-28.9394253,"8108","312","Walkaway"
37.8,889,336,"WA","Durack","1",-2.08,62.2,553,114.6357233,-28.816889,"82993","312","Wandina"
13.46,104,14,"WA","Durack","1",-0.48,86.54,90,116.0597917,-30.2992384,"8110","312","Watheroo"
16.0,100,16,"WA","Durack","1",11.62,84.0,84,118.697,-31.3009,"7895","312","Westonia"
46.2,671,310,"WA","Durack","1",4.26,53.8,361,117.1440973,-20.680923,"7896","312","Wickham"
17.53,599,105,"WA","Durack","1",2.47,82.47,494,116.716663,-30.893473,"8114","312","Wongan Hills"
34.77,1507,524,"WA","Durack","1",1.03,65.23,983,114.624,-28.7644,"8115","312","Wonthella"
19.46,221,43,"WA","Durack","1",7.85,80.54,178,117.3805904,-31.1800932,"8120","312","Wyalkatchem"
59.82,219,131,"WA","Durack","1",5.85,40.18,88,128.121,-15.4877,"7899","312","Wyndham"
15.44,298,46,"WA","Forrest","1",3.69,84.56,252,115.381,-33.7675,"7644","239","Acton Park"
30.68,841,258,"WA","Forrest","1",1.68,69.32,583,115.15628,-34.31449,"7650","239","Augusta"
35.73,2429,868,"WA","Forrest","1",-0.82,64.27,1561,115.7165,-33.27906,"7651","239","Australind"
37.15,358,133,"WA","Forrest","1",-2.26,62.85,225,115.7235103,-33.2850182,"83257","239","Australind Central"
34.87,651,227,"WA","Forrest","1",5.13,65.13,424,115.712,-33.3083,"11899","239","Australind - Clifton Park"
34.0,1094,372,"WA","Forrest","1",4.14,66.0,722,115.735,-33.2731,"34112","239","Australind East"
36.6,1216,445,"WA","Forrest","1",2.11,63.4,771,115.727,-33.2658,"32576","239","Australind North"
36.54,1059,387,"WA","Forrest","1",3.7,63.46,672,115.7352747,-33.2816598,"65823","239","Australind - Treendale"
45.04,393,177,"WA","Forrest","1",2.27,54.96,216,115.98212,-33.78647,"7652","239","Balingup"
38.08,646,246,"WA","Forrest","1",0.56,61.92,400,115.694,-33.1508,"7475","239","Binningup"
66.67,6,4,"WA","Forrest","5",0.0,33.33,2,115.6369501,-33.3229068,"65526","239","BLV Forrest PPVC"
33.02,739,244,"WA","Forrest","1",2.95,66.98,495,115.73,-33.4858,"7655","239","Boyanup"
33.33,765,255,"WA","Forrest","1",0.45,66.67,510,115.834,-33.2527,"7476","239","Brunswick"
38.54,1134,437,"WA","Forrest","1",-1.34,61.46,697,115.638,-33.3335,"7660","239","Bunbury"
36.41,585,213,"WA","Forrest","1",-2.4,63.59,372,115.6448453,-33.3213762,"7661","239","Bunbury Central"
41.1,1550,637,"WA","Forrest","1",3.08,58.9,913,115.63392,-33.35755,"7677","239","Bunbury - Coral Park"
40.62,1300,528,"WA","Forrest","1",3.13,59.38,772,115.652,-33.3349,"7662","239","Bunbury East"
34.34,11278,3873,"WA","Forrest","5",2.75,65.66,7405,115.63807,-33.32498,"46632","239","Bunbury PPVC"
38.78,1444,560,"WA","Forrest","1",3.08,61.22,884,115.642,-33.3404,"7728","239","Bunbury South"
38.45,749,288,"WA","Forrest","1",8.73,61.55,461,115.663,-33.3433,"7740","239","Bunbury - Wollaston"
29.79,517,154,"WA","Forrest","1",0.88,70.21,363,115.815,-33.3093,"7665","239","Burekup"
32.57,1053,343,"WA","Forrest","1",1.42,67.43,710,115.3478811,-33.6513406,"7666","239","Busselton"
31.71,1255,398,"WA","Forrest","1",1.18,68.29,857,115.37652,-33.63931,"32928","239","Busselton East"
33.59,658,221,"WA","Forrest","1",1.11,66.41,437,115.3815495,-33.6606425,"83730","239","Busselton North"
26.8,6608,1771,"WA","Forrest","5",3.97,73.2,4837,115.3363308,-33.6537412,"32817","239","Busselton PPVC"
33.93,1786,606,"WA","Forrest","1",2.41,66.07,1180,115.325,-33.6565,"34114","239","Busselton South"
33.03,1647,544,"WA","Forrest","1",1.56,66.97,1103,115.315,-33.6549,"7667","239","Busselton West"
36.81,1516,558,"WA","Forrest","1",1.85,63.19,958,115.56475,-33.55724,"7668","239","Capel"
29.69,293,87,"WA","Forrest","1",0.74,70.31,206,115.189,-33.6984,"8852","239","Carbunup River"
46.53,1311,610,"WA","Forrest","1",10.67,53.47,701,115.651,-33.3487,"7669","239","Carey Park"
43.55,829,361,"WA","Forrest","1",8.15,56.45,468,115.657,-33.3591,"7670","239","Carey Park South"
39.77,264,105,"WA","Forrest","1",3.36,60.23,159,115.6542995,-33.3657805,"33112","239","College Grove"
46.51,1004,467,"WA","Forrest","1",-7.47,53.49,537,115.1069539,-33.8513554,"7678","239","Cowaramup"
38.32,2351,901,"WA","Forrest","1",2.68,61.68,1450,115.62466,-33.39913,"34343","239","Dalyellup"
41.43,560,232,"WA","Forrest","1",-0.42,58.57,328,115.6277061,-33.403668,"83255","239","Dalyellup South"
25.42,889,226,"WA","Forrest","1",-1.09,74.58,663,115.75687,-33.39859,"7679","239","Dardanup"
38.92,334,130,"WA","Forrest","5",61.08,61.08,204,115.6372404,-33.3215458,"30230","239","Divisional Office (PREPOLL)"
30.9,1741,538,"WA","Forrest","1",0.93,69.1,1203,115.823,-33.5759,"7683","239","Donnybrook"
35.6,1281,456,"WA","Forrest","1",-3.49,64.4,825,115.105,-33.6213,"7684","239","Dunsborough"
29.41,2261,665,"WA","Forrest","5",4.63,70.59,1596,115.1077149,-33.6160477,"83399","239","Dunsborough PPVC"
40.51,632,256,"WA","Forrest","1",-8.42,59.49,376,115.0997913,-33.6006076,"83252","239","Dunsborough South"
38.45,1165,448,"WA","Forrest","1",2.15,61.55,717,115.701,-33.313,"7685","239","Eaton"
36.54,2129,778,"WA","Forrest","1",4.0,63.46,1351,115.722,-33.3195,"34115","239","Eaton East"
36.93,547,202,"WA","Forrest","1",3.59,63.07,345,115.7274472,-33.3147862,"83258","239","Eaton North"
13.77,138,19,"WA","Forrest","1",-0.04,86.23,119,115.632,-33.5131,"7686","239","Elgin"
23.78,185,44,"WA","Forrest","1",-5.65,76.22,141,115.839,-33.4319,"7690","239","Ferguson"
32.2,1233,397,"WA","Forrest","1",-1.0,67.8,836,115.64197,-33.4101,"7691","239","Gelorup"
40.56,1033,419,"WA","Forrest","1",3.24,59.44,614,115.6882727,-33.3402306,"7721","239","Glen Iris"
29.25,1949,570,"WA","Forrest","1",5.35,70.75,1379,115.892,-33.0824,"7487","239","Harvey"
32.39,318,103,"WA","Forrest","1",1.94,67.61,215,115.0953,-34.2177,"7695","239","Karridale"
32.96,267,88,"WA","Forrest","1",-5.56,67.04,179,115.893,-33.7058,"7697","239","Kirup"
31.49,451,142,"WA","Forrest","1",1.25,68.51,309,115.72419,-33.23133,"32577","239","Leschenault"
52.58,2149,1130,"WA","Forrest","1",-1.41,47.42,1019,115.073,-33.9553,"7709","239","Margaret River"
44.46,1903,846,"WA","Forrest","5",-0.09,55.54,1057,115.0739235,-33.9570779,"32819","239","Margaret River PPVC"
38.29,632,242,"WA","Forrest","1",-0.59,61.71,390,115.76565,-33.97955,"7715","239","Nannup"
36.4,272,99,"WA","Forrest","1",-1.18,63.6,173,115.199,-33.9404,"7724","239","Rosa Brook"
30.74,1708,525,"WA","Forrest","1",1.95,69.26,1183,115.249,-33.6787,"7732","239","Vasse"
49.92,643,321,"WA","Forrest","1",-1.16,50.08,322,115.0999661,-34.0256386,"7738","239","Witchcliffe"
48.43,1214,588,"WA","Forrest","1",5.21,51.57,626,115.628,-33.3693,"7739","239","Withers"
34.78,253,88,"WA","Forrest","1",2.08,65.22,165,116.007,-33.537,"7702","239","Yabberup"
41.81,342,143,"WA","Forrest","1",-3.46,58.19,199,115.031498,-33.673047,"7742","239","Yallingup"
34.35,294,101,"WA","Forrest","1",0.32,65.65,193,115.89621,-32.95516,"95841","239","Yarloop"
50.87,2587,1316,"WA","Fremantle","1",2.53,49.13,1271,115.8678031,-32.1357922,"32965","240","Atwell"
59.93,544,326,"WA","Fremantle","1",-8.18,40.07,218,115.8644833,-32.1440358,"83202","240","Atwell Central"
48.96,1397,684,"WA","Fremantle","1",-1.52,51.04,713,115.8649546,-32.1510947,"38501","240","Atwell South"
50.14,1843,924,"WA","Fremantle","1",1.01,49.86,919,115.8623522,-32.1730606,"82869","240","Aubin Grove"
69.1,1796,1241,"WA","Fremantle","1",-6.99,30.9,555,115.7581778,-32.0676296,"7756","240","Beaconsfield"
67.85,1857,1260,"WA","Fremantle","1",-2.18,32.15,597,115.7730997,-32.0721109,"7768","240","Beaconsfield South"
55.3,1774,981,"WA","Fremantle","1",1.66,44.7,793,115.8199525,-32.1334483,"33059","240","Beeliar"
54.07,2188,1183,"WA","Fremantle","1",3.15,45.93,1005,115.7974166,-32.129546,"36770","240","Beeliar West"
56.28,1814,1021,"WA","Fremantle","1",2.07,43.72,793,115.839597,-32.0937914,"7757","240","Bibra Lake"
66.67,6,4,"WA","Fremantle","5",0.0,33.33,2,115.8561033,-32.1283853,"65593","240","BLV Fremantle PPVC"
50.14,8099,4061,"WA","Fremantle","5",2.86,49.86,4038,115.8560183,-32.130568,"82718","240","Cockburn Central FREMANTLE PPVC"
45.71,2590,1184,"WA","Fremantle","1",3.07,54.29,1406,115.7715869,-32.1267431,"7760","240","Coogee"
66.57,2058,1370,"WA","Fremantle","1",5.17,33.43,688,115.8088052,-32.0829109,"7761","240","Coolbellup"
38.4,125,48,"WA","Fremantle","5",61.6,61.6,77,115.855174,-32.128069,"30231","240","Divisional Office (PREPOLL)"
65.07,2176,1416,"WA","Fremantle","1",-4.62,34.93,760,115.7593775,-32.0483611,"7763","240","East Fremantle"
41.61,1377,573,"WA","Fremantle","1",-4.99,58.39,804,115.768767,-32.028274,"7781","240","East Fremantle North"
65.41,821,537,"WA","Fremantle","1",-1.14,34.59,284,115.7502365,-32.0521259,"7764","240","Fremantle"
59.64,6814,4064,"WA","Fremantle","5",0.38,40.36,2750,115.7493726,-32.051258,"47786","240","Fremantle PPVC"
72.67,1943,1412,"WA","Fremantle","1",-6.47,27.33,531,115.7533801,-32.0588684,"7784","240","Fremantle South"
70.81,1559,1104,"WA","Fremantle","1",-1.1,29.19,455,115.7893324,-32.0770202,"7767","240","Hamilton Hill East"
60.83,2433,1480,"WA","Fremantle","1",3.19,39.17,953,115.779,-32.0928,"7788","240","Hamilton Hill South"
52.84,1552,820,"WA","Fremantle","1",0.63,47.16,732,115.8435325,-32.1673793,"82867","240","Hammond Park"
78.91,1764,1392,"WA","Fremantle","1",-2.83,21.09,372,115.7845933,-32.0681861,"7770","240","Hilton"
50.3,497,250,"WA","Fremantle","1",-4.17,49.7,247,115.8228171,-32.0622099,"31063","240","Kardinya (Fremantle)"
