emp_to_pop, cert, female_par, ogc_fid, median11, male_less_, male_part_, y12, uni, part_rate, ssc_name, ssc2011
0.465,0.22549,0.761905,5077,35516.0,0.040727,0.802632,0.661765,0.112745,0.0,"Kooringal (Qld)",30901
0.0,0.0,0.0,5078,0.0,0.0,0.0,0.0,0.0,0.0,"Kooroomool",30902
0.719912,0.419006,0.706612,5088,34971.52941,0.116049,0.82266,0.360691,0.220302,0.760626,"Kureelpa",30912
0.634784,0.320179,0.699681,5094,33625.90608,0.099184,0.798865,0.515085,0.164735,0.747242,"Labrador",30918
0.0,0.267123,0.0,5095,50648.0,0.0,0.0,0.534247,0.19863,0.0,"Laceys Creek",30919
0.0,0.0,0.0,5156,58448.0,0.0,0.0,0.0,0.0,0.0,"Lytton",30980
0.0,0.372881,0.0,5089,47614.66667,0.0,0.0,0.389831,0.237288,0.0,"Kureen",30913
0.623145,0.286982,0.591463,5090,31676.81356,0.164787,0.75625,0.650888,0.06213,0.671827,"Kurrimine Beach",30914
0.707171,0.348141,0.737489,7045,44772.31611,0.162785,0.900274,0.504568,0.14729,0.0,"Clarkson",50159
0.717528,0.383166,0.686684,5091,41300.38095,0.164598,0.851282,0.472362,0.144472,0.766537,"Kurwongbah",30915
0.706935,0.333333,0.630542,5092,41654.12245,0.254251,0.884793,0.552573,0.114094,0.761337,"Kuttabul",30916
0.0,0.212291,0.0,5093,23913.21739,0.0,0.0,0.670391,0.117318,0.0,"Kybong",30917
0.649789,0.321888,0.67619,5100,35654.66667,0.12381,0.8,0.596567,0.081545,0.754717,"Laidley South",30924
0.0,0.282828,0.0,5101,27148.0,0.0,0.0,0.575758,0.141414,0.0,"Lake Barrine",30925
0.0,0.31383,0.0,5096,28948.0,0.0,0.0,0.531915,0.154255,0.0,"Lagoon Pocket",30920
0.0,0.294798,0.0,5097,29934.66667,0.0,0.0,0.647399,0.057803,0.0,"Laguna Quays",30921
0.152542,0.206349,0.737489,7077,13948.0,0.162785,0.900274,0.714286,0.079365,0.0,"Cullacabardee",50191
0.546139,0.287234,0.550251,5098,28680.20339,0.162805,0.713056,0.619524,0.093242,0.625919,"Laidley",30922
0.0,0.357143,0.0,5108,45916.0,0.0,0.0,0.538462,0.104396,0.0,"Lakes Creek",30932
0.470588,0.0,0.737489,7078,18148.0,0.162785,0.900274,0.0,0.0,0.0,"Cundeelee",50192
0.73161,0.277666,0.737489,7079,37961.7931,0.162785,0.900274,0.625755,0.096579,0.0,"Cunderdin",50193
0.619681,0.304117,0.626016,5099,30539.48936,0.13699,0.763006,0.590969,0.104914,0.69339,"Laidley Heights",30923
0.813445,0.381196,0.737489,7080,52256.05687,0.162785,0.900274,0.396552,0.222252,0.0,"Currambine",50194
0.508403,0.23431,0.604396,5102,29148.0,0.280662,0.885057,0.711297,0.054393,0.744444,"Lake Clarendon",30926
0.665289,0.302905,0.727273,5103,34512.70588,0.13254,0.859813,0.497925,0.19917,0.791667,"Lake Eacham",30927
0.0,0.4,0.0,5112,28148.0,0.0,0.0,0.321739,0.278261,0.0,"Landers Shoot",30936
0.631496,0.391785,0.675758,5104,31890.85714,0.075107,0.750865,0.4297,0.178515,0.713592,"Lake Macdonald",30928
0.0,0.320313,0.0,5105,34036.88889,0.0,0.0,0.546875,0.132813,0.0,"Lake Mary",30929
0.0,0.295455,0.0,5106,33748.0,0.0,0.0,0.583333,0.121212,0.0,"Lakefield",30930
0.0,0.287582,0.0,5107,32123.0,0.0,0.0,0.588235,0.124183,0.0,"Lakeland",30931
0.613516,0.25211,0.665944,5129,33571.30097,0.112382,0.778325,0.636076,0.111814,0.720554,"Lissner",30953
0.366667,0.231092,0.428571,5109,19748.0,0.071429,0.5,0.592437,0.176471,0.45815,"Lamb Island",30933
0.0,0.0,0.0,5110,0.0,0.0,0.0,0.0,0.0,0.0,"Lamb Range",30934
0.724559,0.381916,0.728814,5111,49174.66667,0.186281,0.915094,0.450742,0.167341,0.818182,"Lammermoor",30935
0.689937,0.386802,0.693858,5113,33148.0,0.143376,0.837234,0.510597,0.102601,0.762097,"Landsborough (Qld)",30937
0.0,0.288889,0.0,5114,33038.90909,0.0,0.0,0.644444,0.066667,0.0,"Lanefield",30938
0.0,0.295597,0.0,5115,33984.36364,0.0,0.0,0.603774,0.100629,0.0,"Langshaw",30939
0.712394,0.39863,0.709436,5130,36859.03448,0.147561,0.856997,0.46758,0.13379,0.777673,"Little Mountain",30954
0.0,0.0,0.0,5116,0.0,0.0,0.0,0.0,0.0,0.0,"Larapinta (Qld)",30940
0.0,0.363636,0.0,5131,38183.29412,0.0,0.0,0.487013,0.149351,0.0,"Little Mulgrave",30955
0.0,0.251969,0.0,5132,32303.55556,0.0,0.0,0.606299,0.141732,0.0,"Loch Lomond",30956
0.55,0.331984,0.504348,5133,20228.0,0.212319,0.716667,0.59919,0.068826,0.619658,"Lockhart River",30957
0.0,0.384615,0.0,5117,35308.0,0.0,0.0,0.545455,0.06993,0.0,"Laravale",30941
0.0,0.0,0.0,5118,17173.0,0.0,0.0,0.0,0.0,0.0,"Laura (Qld)",30942
0.0,0.0,0.0,5119,27898.0,0.0,0.0,0.0,0.0,0.0,"Lawes",30943
0.0,0.318841,0.0,5120,30202.54545,0.0,0.0,0.623188,0.057971,0.0,"Lawgi Dawes",30944
0.701613,0.282258,0.787879,5121,51081.33333,0.160651,0.948529,0.641129,0.076613,0.9,"Lawn Hill",30945
0.691341,0.352059,0.705256,5122,38828.0,0.136889,0.842145,0.50977,0.138172,0.771199,"Lawnton",30946
0.505488,0.275988,0.532099,5123,28756.43882,0.207348,0.739447,0.672948,0.051064,0.627503,"Leichhardt (Qld)",30947
0.0,0.335484,0.0,5124,29992.44444,0.0,0.0,0.567742,0.096774,0.0,"Leslie Dam",30948
0.477366,0.330579,0.490741,5125,20228.0,0.122162,0.612903,0.623967,0.045455,0.550218,"Leyburn",30949
0.772321,0.375566,0.759615,5126,57287.28571,0.180385,0.94,0.41629,0.208145,0.84,"Limestone Creek",30950
0.0,0.364964,0.0,5127,33228.0,0.0,0.0,0.569343,0.065693,0.0,"Linthorpe",30951
0.607438,0.232365,0.575221,5128,26063.55556,0.176991,0.752212,0.680498,0.087137,0.657778,"Linville",30952
0.585616,0.226804,0.623188,5134,26169.2766,0.115273,0.738462,0.721649,0.051546,0.685185,"Lockrose",30958
0.534965,0.298969,0.535714,5135,25353.71429,0.214286,0.75,0.632302,0.068729,0.637066,"Lockyer Waters",30959
0.473734,0.215536,0.522491,5136,24550.80374,0.148467,0.670959,0.720153,0.064311,0.595498,"Logan Central",30960
0.714147,0.347742,0.725183,5138,40429.01266,0.155523,0.880705,0.547353,0.104905,0.802604,"Logan Village",30962
0.752707,0.367867,0.743881,5139,41012.85437,0.157933,0.901814,0.527656,0.104478,0.821483,"Loganholme",30963
0.722628,0.386861,0.737489,7081,36348.0,0.162785,0.900274,0.467153,0.145985,0.0,"Cuthbert",50195
0.607627,0.284635,0.633159,5140,33426.19253,0.147381,0.78054,0.629093,0.086272,0.704283,"Loganlea",30964
0.0,0.333333,0.0,5141,40585.03704,0.0,0.0,0.572464,0.094203,0.0,"Lonesome Creek",30965
0.0,0.317073,0.0,5142,36800.17391,0.0,0.0,0.603659,0.079268,0.0,"Long Pocket",30966
0.814344,0.323666,0.845794,5143,42307.81735,0.059028,0.904822,0.5058,0.170534,0.874011,"Longreach (Qld)",30967
0.755325,0.332602,0.751087,5144,45253.74713,0.119133,0.87022,0.405598,0.2618,0.808857,"Lota",30968
0.0,0.0,0.0,5145,0.0,0.0,0.0,0.0,0.0,0.0,"Low Isles",30969
0.711185,0.403974,0.739583,5146,38440.68293,0.099702,0.839286,0.407285,0.188742,0.782686,"Lower Beechmont",30970
0.0,0.198895,0.0,5147,34734.2069,0.0,0.0,0.745856,0.055249,0.0,"Lower Tenthill",30971
0.574713,0.321705,0.582677,5148,24503.55556,0.203037,0.785714,0.624031,0.054264,0.66383,"Lower Wonga",30972
0.0,0.235714,0.0,5149,21181.33333,0.0,0.0,0.714286,0.05,0.0,"Lowmead",30973
0.57697,0.298278,0.570175,5150,30586.4,0.199055,0.769231,0.634071,0.067651,0.667104,"Lowood",30974
0.650407,0.300412,0.618644,5151,33148.0,0.158142,0.776786,0.613169,0.08642,0.688596,"Lucinda",30975
0.0,0.0,0.0,5152,0.0,0.0,0.0,0.0,0.0,0.0,"Lumholtz",30976
0.8,0.3083,0.722222,5153,33984.36364,0.246032,0.968254,0.541502,0.150198,0.866379,"Lundavra",30977
0.80086,0.433286,0.737489,7386,53441.24324,0.162785,0.900274,0.424677,0.142037,0.0,"Millbridge",50500
0.816092,0.387833,0.81203,5154,42588.0,0.06297,0.875,0.410646,0.201521,0.842912,"Luscombe",30978
0.726619,0.348485,0.737489,7387,35698.0,0.162785,0.900274,0.522727,0.128788,0.0,"Millbrook (WA)",50501
0.660377,0.29064,0.638095,5157,28548.0,0.130326,0.768421,0.600985,0.108374,0.705,"Ma Ma Creek",30981
0.0,0.336,0.0,5158,23234.95652,0.0,0.0,0.592,0.072,0.0,"Maaroom",30982
0.0,0.307692,0.0,5159,28288.0,0.0,0.0,0.571429,0.120879,0.0,"Mabuiag Island",30983
0.804082,0.306452,0.698113,5160,37014.66667,0.262824,0.960938,0.560484,0.133065,0.842553,"Macalister",30984
0.0,0.0,0.0,5161,12948.0,0.0,0.0,0.0,0.0,0.0,"Macalister Range",30985
0.669618,0.230742,0.666667,5162,34019.64179,0.145833,0.8125,0.378445,0.390813,0.737807,"Macgregor (Qld)",30986
0.692615,0.32998,0.716981,5165,58244.875,0.152767,0.869748,0.484909,0.185111,0.795556,"Mackay Harbour",30989
0.829703,0.298419,0.807615,5166,57073.0,0.130273,0.937888,0.354743,0.346838,0.871066,"Mackenzie (Brisbane - Qld)",30990
0.751938,0.208661,0.835165,5167,44436.88889,0.132048,0.967213,0.69685,0.094488,0.920561,"Mackenzie River",30991
0.721805,0.313762,0.736,5179,48109.37339,0.114834,0.850834,0.397839,0.288398,0.794948,"Manly (Qld)",31003
0.0,0.300654,0.0,5168,39084.84211,0.0,0.0,0.562092,0.137255,0.0,"Macknade",30992
0.0,0.251366,0.0,5169,23868.0,0.0,0.0,0.677596,0.071038,0.0,"Maclagan",30993
0.383942,0.304949,0.426883,5170,19920.19731,0.125482,0.552365,0.598981,0.09607,0.48621,"Macleay Island",30994
0.51711,0.3,0.575,5171,23608.0,0.074573,0.649573,0.611538,0.088462,0.618644,"Maidenwell",30995
0.617744,0.23327,0.743468,5172,50284.0,0.104676,0.848144,0.486334,0.280396,0.796649,"Main Beach",30996
0.0,0.297436,0.0,5173,36348.0,0.0,0.0,0.605128,0.097436,0.0,"Majors Creek (Qld)",30997
0.639489,0.349705,0.67167,5174,28942.93671,0.091967,0.763636,0.517682,0.132613,0.713552,"Malanda",30998
0.776193,0.335598,0.764132,5180,47561.77152,0.13382,0.897952,0.439198,0.225204,0.828486,"Manly West",31004
0.634402,0.344023,0.653217,5175,31654.19469,0.118811,0.772028,0.397668,0.258309,0.70545,"Maleny",30999
0.0,0.313514,0.0,5176,35402.54545,0.0,0.0,0.578378,0.108108,0.0,"Mandalay",31000
0.0,0.239264,0.0,5177,35914.66667,0.0,0.0,0.638037,0.122699,0.0,"Maneroo",31001
0.791395,0.380017,0.765719,5178,46405.89474,0.164862,0.930582,0.44459,0.175393,0.84574,"Mango Hill",31002
0.753577,0.292007,0.740545,5182,43892.88518,0.125826,0.866371,0.398274,0.309718,0.800186,"Mansfield (Qld)",31006
0.579596,0.287325,0.688088,5183,31783.02304,0.093873,0.781961,0.585241,0.127434,0.73511,"Manunda",31007
0.604113,0.330323,0.576271,5184,30695.82609,0.189495,0.765766,0.445161,0.224516,0.662216,"Mapleton",31008
0.69353,0.362401,0.736225,5187,35975.24014,0.088032,0.824257,0.47282,0.164779,0.778846,"Marcoola",31011
0.708333,0.344111,0.709957,5188,37431.33333,0.126778,0.836735,0.344111,0.311778,0.764706,"Marcus Beach",31012
0.66953,0.297281,0.688221,5189,34225.00258,0.140477,0.828698,0.60036,0.102359,0.756181,"Mareeba",31013
0.637273,0.326396,0.661061,5190,34795.29459,0.127229,0.788291,0.529505,0.144099,0.720846,"Margate (Qld)",31014
0.624454,0.324561,0.626168,5191,25109.29032,0.134894,0.761062,0.535088,0.140351,0.693396,"Maria Creeks",31015
0.760216,0.397959,0.722074,5192,52241.54839,0.232007,0.954082,0.517407,0.084634,0.840052,"Marian",31016
0.0,0.295652,0.0,5193,35914.66667,0.0,0.0,0.626087,0.078261,0.0,"Marmor",31017
0.709379,0.354029,0.736559,5194,35583.29412,0.102982,0.839542,0.426684,0.219287,0.785021,"Maroochy River",31018
0.648167,0.33423,0.690346,5195,34746.97084,0.102123,0.792469,0.493784,0.171985,0.73946,"Maroochydore",31019
0.498141,0.304029,0.463768,5196,20900.94118,0.166484,0.630252,0.6337,0.062271,0.527132,"Maroondan",31020
0.641123,0.291629,0.645017,5197,34786.43844,0.202427,0.847444,0.642124,0.066247,0.743149,"Marsden",31021
0.550346,0.32092,0.572441,5198,28062.94253,0.132012,0.704453,0.584607,0.094473,0.635263,"Maryborough (Qld)",31022
0.696023,0.320917,0.676829,5199,35914.66667,0.123171,0.8,0.561605,0.117479,0.741176,"Maryborough West",31023
0.0,0.336788,0.0,5200,25748.0,0.0,0.0,0.533679,0.129534,0.0,"Maryvale (Southern Downs - Qld)",31024
0.758698,0.383146,0.748558,5202,44834.58009,0.170328,0.918886,0.45,0.166854,0.832349,"Maudsland",31026
0.0,0.324022,0.0,5206,28223.0,0.0,0.0,0.608939,0.067039,0.0,"McIlwraith",31030
0.0,0.352941,0.0,5203,38948.0,0.0,0.0,0.536765,0.110294,0.0,"McDesme",31027
0.81334,0.305827,0.77999,5204,53985.31343,0.129561,0.909551,0.359346,0.334827,0.842063,"McDowall",31028
0.0,0.35443,0.0,5205,44148.0,0.0,0.0,0.506329,0.139241,0.0,"McEwens Beach",31029
0.768707,0.337884,0.873016,5207,83857.09091,0.098575,0.971591,0.549488,0.112628,0.948936,"McKinlay",31031
0.815789,0.350943,0.737489,6295,53057.7561,0.162785,0.900274,0.226415,0.422642,0.0,"Greenhill (SA)",40258
0.710928,0.317994,0.716312,5208,41264.36364,0.161768,0.87808,0.507965,0.174041,0.794808,"Meadowbrook",31032
0.0,0.294872,0.0,5213,30405.14286,0.0,0.0,0.596154,0.108974,0.0,"Memerambi",31037
0.695513,0.33123,0.696552,5214,28748.0,0.116352,0.812903,0.574132,0.094637,0.753333,"Mena Creek",31038
0.709924,0.235955,0.732283,5209,31148.0,0.105115,0.837398,0.636704,0.127341,0.791165,"Meadowvale",31033
0.725632,0.314848,0.864078,5215,58978.61224,0.042986,0.907063,0.52415,0.161002,0.890985,"Menzies (Qld)",31039
0.788501,0.406883,0.737489,6296,42348.0,0.162785,0.900274,0.437247,0.15587,0.0,"Greenock",40259
0.0,0.304124,0.0,5210,31569.62162,0.0,0.0,0.613402,0.082474,0.0,"Meandarra",31034
0.713208,0.309434,0.77037,5211,44364.66667,0.015954,0.786325,0.456604,0.233962,0.789683,"Meikleville Hill",31035
0.0,0.294416,0.0,5212,30405.14286,0.0,0.0,0.639594,0.06599,0.731183,"Meldale",31036
0.649351,0.366379,0.737489,6308,30387.02439,0.162785,0.900274,0.543103,0.090517,0.0,"Hampden (SA)",40271
0.692308,0.261378,0.737489,6309,36045.67442,0.162785,0.900274,0.418726,0.319896,0.0,"Hampstead Gardens",40272
0.0,0.288136,0.0,5216,20054.66667,0.0,0.0,0.649718,0.062147,0.0,"Mer Island",31040
0.710052,0.381935,0.686321,5217,38260.64368,0.189437,0.875758,0.433548,0.184516,0.767596,"Meridan Plains",31041
0.0,0.344156,0.0,5218,38315.56757,0.0,0.0,0.5,0.155844,0.0,"Meringandan",31042
0.74206,0.417867,0.682785,5219,39979.74603,0.211952,0.894737,0.465898,0.116234,0.784585,"Meringandan West",31043
0.759434,0.296063,0.737489,8352,62252.87805,0.162785,0.900274,0.388189,0.315748,0.0,"Parap",70154
0.730318,0.307263,0.812344,5220,43432.40367,0.070868,0.883212,0.430447,0.262291,0.848877,"Mermaid Beach",31044
0.782533,0.269231,0.766866,5226,51696.79227,0.144309,0.911175,0.351836,0.378934,0.835586,"Middle Park (Qld)",31050
0.68559,0.334678,0.733226,5221,37092.60094,0.111465,0.84469,0.4827,0.182622,0.786787,"Mermaid Waters",31045
0.719414,0.363854,0.754407,5222,38398.28571,0.139343,0.89375,0.497606,0.13854,0.819507,"Merrimac",31046
0.792653,0.313512,0.760295,5227,51724.68712,0.156203,0.916498,0.38325,0.303238,0.83435,"Middle Ridge",31051
0.755459,0.412556,0.780952,5223,36185.5,0.083454,0.864407,0.511211,0.076233,0.804545,"Miallo",31047
0.674528,0.318313,0.772674,5224,40562.16667,0.079156,0.85183,0.478648,0.203039,0.81118,"Miami",31048
0.0,0.375,0.0,5225,54902.54545,0.0,0.0,0.580882,0.044118,0.0,"Mica Creek",31049
0.773552,0.343373,0.744444,5228,90487.82301,0.248563,0.993007,0.526678,0.129948,0.881951,"Middlemount",31052
0.0,0.299213,0.0,5229,29068.0,0.0,0.0,0.637795,0.062992,0.0,"Midge Point",31053
0.0,0.323077,0.0,5230,31870.22222,0.0,0.0,0.615385,0.061538,0.0,"Mighell",31054
0.680807,0.311293,0.689737,5256,35700.99539,0.176069,0.865806,0.495026,0.193681,0.774744,"Molendinar",31080
0.705224,0.283582,0.697674,5231,33537.18919,0.162981,0.860656,0.604478,0.11194,0.788845,"Milbong",31055
0.740044,0.316722,0.756944,5232,36090.14876,0.086286,0.84323,0.555925,0.127353,0.800703,"Miles",31056
0.0,0.317949,0.0,5233,60769.42857,0.0,0.0,0.620513,0.061538,0.0,"Miles End",31057
0.654434,0.315315,0.688742,5234,26348.0,0.073758,0.7625,0.576577,0.108108,0.726688,"Millaa Millaa",31058
0.0,0.252252,0.0,5235,28311.63636,0.0,0.0,0.702703,0.045045,0.0,"Millaroo",31059
0.588285,0.285476,0.608769,5236,31268.23121,0.146449,0.755218,0.593489,0.121035,0.677074,"Millbank (Qld)",31060
0.716612,0.309677,0.76259,5237,41883.48387,0.098521,0.861111,0.603226,0.087097,0.810526,"Millchester",31061
0.733933,0.266067,0.700521,5238,35242.48819,0.18962,0.890141,0.627249,0.106684,0.791105,"Millmerran",31062
0.722105,0.37155,0.72103,5259,45052.34783,0.125817,0.846847,0.33758,0.29087,0.78337,"Mons",31083
0.389558,0.258197,0.432692,5239,18024.19048,0.084852,0.517544,0.704918,0.036885,0.474654,"Millmerran Downs",31063
0.666667,0.243243,0.737489,8353,25514.66667,0.162785,0.900274,0.635135,0.121622,0.0,"Peppimenarti",70155
0.697143,0.252874,0.737489,8354,36050.85714,0.162785,0.900274,0.626437,0.12069,0.0,"Petermann",70156
0.46587,0.319185,0.49434,5240,21715.44186,0.142351,0.636691,0.621392,0.059423,0.571165,"Millstream (Qld)",31064
0.0,0.240838,0.0,5241,35166.18182,0.0,0.0,0.670157,0.089005,0.0,"Milman",31065
0.782745,0.199843,0.804754,5242,56766.96552,0.092722,0.897476,0.248433,0.551724,0.854235,"Milton (Qld)",31066
0.685338,0.387789,0.654485,5243,36155.40741,0.175376,0.829861,0.508251,0.10396,0.746193,"Minden",31067
0.777186,0.305184,0.774359,5317,49438.54726,0.112276,0.886635,0.337253,0.357563,0.826542,"Mount Lofty",31141
0.695451,0.358855,0.67254,5244,39952.54545,0.154578,0.827119,0.454756,0.186388,0.743711,"Minyama",31068
0.673235,0.276033,0.731293,5260,30348.0,0.088851,0.820144,0.634711,0.089256,0.777972,"Monto",31084
0.715922,0.331803,0.643868,5245,41548.0,0.264774,0.908642,0.579793,0.088404,0.77136,"Mirani",31069
0.636771,0.368664,0.657143,5246,36348.0,0.142857,0.8,0.562212,0.069124,0.725118,"Miriam Vale",31070
0.654676,0.314286,0.688525,5247,31890.85714,0.173264,0.861789,0.6,0.085714,0.777778,"Mirriwinni",31071
0.665924,0.38326,0.688372,5248,32348.0,0.174373,0.862745,0.493392,0.123348,0.767221,"Mission Beach",31072
0.196871,0.086501,0.374332,5249,14492.70588,-0.162893,0.211438,0.904325,0.009174,0.248357,"Mission River",31073
0.702504,0.251841,0.700906,5250,32005.73196,0.132427,0.833333,0.66863,0.079529,0.768049,"Mitchell (Qld)",31074
0.794131,0.377075,0.788193,5318,49201.93258,0.12565,0.913843,0.460072,0.162853,0.848938,"Mount Louisa",31142
0.779072,0.288309,0.773739,5251,53233.1711,0.103801,0.877541,0.346996,0.364695,0.823191,"Mitchelton",31075
0.697917,0.319274,0.736927,5274,39560.92776,0.121355,0.858282,0.51228,0.168446,0.793915,"Mooroobool",31098
0.0,0.365714,0.0,5252,22698.0,0.0,0.0,0.525714,0.108571,0.0,"Moa Island",31076
0.706553,0.326429,0.730986,5253,37656.1761,0.115904,0.84689,0.447143,0.226429,0.784753,"Moffat Beach",31077
0.0,0.298387,0.0,5254,27042.73684,0.0,0.0,0.629032,0.072581,0.0,"Moffatdale",31078
0.71364,0.3,0.781116,5282,56922.4898,0.140571,0.921687,0.536937,0.163063,0.854339,"Mornington (Qld)",31106
0.832902,0.312112,0.793173,5255,56682.91379,0.161473,0.954646,0.284679,0.403209,0.869816,"Moggill",31079
0.0,0.335878,0.0,5257,24908.0,0.0,0.0,0.625954,0.038168,0.0,"Mondure",31081
0.588665,0.340037,0.587814,5258,27854.66667,0.147126,0.73494,0.601463,0.058501,0.660342,"Monkland",31082
0.637236,0.328922,0.671587,5261,32948.0,0.097644,0.769231,0.364839,0.306238,0.723866,"Montville",31085
0.0,0.284553,0.0,5262,35895.82609,0.0,0.0,0.520325,0.195122,0.0,"Moodlu",31086
0.0,0.336,0.0,5263,31148.0,0.0,0.0,0.52,0.144,0.0,"Moogerah",31087
0.404321,0.266254,0.419753,5264,16651.0303,0.139457,0.559211,0.684211,0.049536,0.487179,"Moolboolaman",31088
0.757319,0.384438,0.796928,5319,50356.16327,0.122867,0.919795,0.509245,0.106317,0.85763,"Mount Low",31143
0.669561,0.333976,0.730692,5265,37411.44605,0.081269,0.811961,0.484929,0.181095,0.770249,"Mooloolaba",31089
0.0,0.288889,0.0,5283,32386.09524,0.0,0.0,0.659259,0.051852,0.0,"Morton Vale",31107
0.712514,0.414882,0.721547,5266,37013.6,0.155148,0.876695,0.43292,0.152198,0.794752,"Mooloolah Valley",31090
0.0,0.27381,0.0,5267,33337.47368,0.0,0.0,0.60119,0.125,0.0,"Moonford",31091
0.0,0.22695,0.0,5268,23174.66667,0.0,0.0,0.638298,0.134752,0.0,"Moonie",31092
0.0,0.236264,0.0,5269,19566.18182,0.0,0.0,0.67033,0.093407,0.0,"Moore",31093
0.536118,0.352174,0.56239,5270,26076.39506,0.120584,0.682975,0.524348,0.123478,0.620148,"Moore Park Beach",31094
0.523077,0.316923,0.491124,5271,29618.58824,0.193086,0.684211,0.615385,0.067692,0.578431,"Moores Pocket",31095
0.0,0.351759,0.0,5272,41548.0,0.0,0.0,0.527638,0.120603,0.0,"Moorina (Qld)",31096
0.0,0.378882,0.0,5273,34948.0,0.0,0.0,0.546584,0.074534,0.0,"Moorland (Qld)",31097
0.732493,0.254812,0.767706,5275,45102.7541,0.094375,0.862081,0.382729,0.36246,0.815751,"Moorooka",31099
0.0,0.338462,0.0,5310,60924.19048,0.0,0.0,0.523077,0.138462,0.0,"Mount Isa City",31134
0.0,0.405405,0.0,5320,30675.27273,0.0,0.0,0.495495,0.099099,0.0,"Mount Marshall",31144
0.775855,0.37111,0.734027,5276,78918.14925,0.247126,0.981154,0.492509,0.136381,0.870146,"Moranbah",31100
0.679878,0.356604,0.673399,5277,36262.52055,0.183063,0.856462,0.558092,0.085304,0.759914,"Morayfield",31101
0.723005,0.314815,0.762887,5278,38298.0,0.112113,0.875,0.597222,0.087963,0.807882,"Moresby (Qld)",31102
0.0,0.0,0.0,5279,0.0,0.0,0.0,0.0,0.0,0.0,"Moreton Bay",31103
0.0,0.266667,0.0,5280,18039.66667,0.0,0.0,0.688889,0.044444,0.0,"Morganville",31104
0.673228,0.454545,0.695313,5323,33376.57143,0.08055,0.775862,0.371542,0.173913,0.721774,"Mount Mellum",31147
0.0,0.348387,0.0,5324,31564.0,0.0,0.0,0.554839,0.096774,0.0,"Mount Molloy",31148
0.802591,0.279209,0.829877,5281,56168.77922,0.074247,0.904124,0.345727,0.375064,0.866465,"Morningside",31105
0.0,0.22619,0.0,5284,27469.95122,0.0,0.0,0.696429,0.077381,0.0,"Morven (Qld)",31108
0.0,0.236364,0.0,5285,38183.29412,0.0,0.0,0.654545,0.109091,0.0,"Mosman Park (Qld)",31109
0.618304,0.330347,0.716792,5286,31812.66165,0.073489,0.790281,0.566629,0.103024,0.749684,"Mossman",31110
0.0,0.192982,0.0,5287,12948.0,0.0,0.0,0.807018,0.0,0.0,"Mossman Gorge",31111
0.594771,0.318328,0.612903,5288,28104.09756,0.166509,0.779412,0.55627,0.125402,0.692042,"Mothar Mountain",31112
0.0,0.303448,0.0,5289,38489.17647,0.0,0.0,0.57931,0.117241,0.0,"Mount Abundance",31113
0.746269,0.328358,0.725275,5290,34457.09091,0.114725,0.84,0.547264,0.124378,0.784615,"Mount Alford",31114
0.0,0.262295,0.0,5291,73073.0,0.0,0.0,0.327869,0.409836,0.0,"Mount Archer (Rockhampton - Qld)",31115
0.0,0.329843,0.0,5292,28208.86957,0.0,0.0,0.544503,0.125654,0.0,"Mount Beppo",31116
0.634538,0.183267,0.851852,5293,61698.0,0.097301,0.949153,0.733068,0.083665,0.930233,"Mount Britton",31117
0.507246,0.227053,0.652778,5294,19448.0,-0.006313,0.646465,0.714976,0.057971,0.647059,"Mount Carbine",31118
0.0,0.261538,0.0,5295,29167.04762,0.0,0.0,0.715385,0.023077,0.0,"Mount Chalmers",31119
0.758209,0.208333,0.701493,5296,36673.0,0.245253,0.946746,0.741071,0.050595,0.834437,"Mount Coolon",31120
0.693204,0.382039,0.714971,5297,38525.61733,0.141223,0.856195,0.391262,0.226699,0.780977,"Mount Coolum",31121
0.674399,0.273476,0.684729,5575,39801.43511,0.14013,0.824859,0.56425,0.162273,0.748031,"Richmond Hill (Qld)",31399
0.0,0.0,0.0,5298,0.0,0.0,0.0,0.0,0.0,0.0,"Mount Coot-tha",31122
0.828435,0.385746,0.81512,5299,52653.80808,0.115041,0.930161,0.421014,0.19324,0.871873,"Mount Cotton",31123
0.0,0.363636,0.0,5576,38348.0,0.0,0.0,0.571429,0.064935,0.0,"Ridgelands",31400
0.803536,0.313783,0.790514,5300,55017.44444,0.127351,0.917864,0.311828,0.374389,0.852261,"Mount Crosby",31124
0.0,0.3125,0.0,5582,49781.33333,0.0,0.0,0.63125,0.05625,0.0,"River Ranch",31406
0.0,0.0,0.0,5301,36348.0,0.0,0.0,0.0,0.0,0.0,"Mount Delaney",31125
0.0,0.0,0.0,5302,0.0,0.0,0.0,0.0,0.0,0.0,"Mount Elliot (Qld)",31126
0.0,0.320896,0.0,5303,35790.85714,0.0,0.0,0.604478,0.074627,0.0,"Mount Forbes",31127
0.772487,0.354839,0.737489,6313,33228.0,0.162785,0.900274,0.591398,0.053763,0.0,"Hatherleigh",40276
0.455357,0.176471,0.542553,5304,19748.0,0.111293,0.653846,0.760181,0.063348,0.60101,"Mount Garnet",31128
0.811132,0.256362,0.815682,5766,57184.11111,0.094923,0.910605,0.288973,0.454665,0.861079,"Tarragindi",31590
0.0,0.263158,0.0,5305,47614.66667,0.0,0.0,0.336842,0.4,0.0,"Mount Glorious",31129
0.75182,0.303507,0.766332,5306,48267.10112,0.094251,0.860583,0.338573,0.35792,0.814349,"Mount Gravatt",31130
